block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74999186,0x448ba70ba27521931b7fe23f08682ea2e2aea03066eab698926f96c7c40fa5fa,391,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x762a68aea762d8b0b3b4bf82a86b920cca68988c3841f25c4ec198870a1337f4,"[1, 2]",58120129
74999190,0x4a09ce8c253e88007a7534875e66efbc760b55a3ef30734d92eddf995dda7242,461,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x687a560d75e106303717a92786946084419ecba08e442ec8e6af07e949e6a5af,"[1, 2]",71194439
74999193,0x50f71f10719ddc8d87439325137a116a1ad1b648bc0699b32d8201b0ec04c12f,360,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",12000000
74999195,0x653e1f9bf19cff75621f6374ef5c3af97b7ef4935e5723c9d385be23bb8b1407,385,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",21545453
74999198,0xb4f777272fc41c65b8d490266c8f6e6be9e5a992ba6b344ee0ed7cf36c6a14f5,223,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",22058628
74999202,0x33c7b2034d619c8d2669b60409fbb6366e7d12714218dfe65b9419a8cc70d902,384,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",62307691
74999205,0x604e52794802749132ef4ad5aff918049b73018c07d3aac16d0b20535b147f9b,313,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x762a68aea762d8b0b3b4bf82a86b920cca68988c3841f25c4ec198870a1337f4,"[1, 2]",1500000
74999205,0xbe6e26cf065c7d9938a0058fe16062e26902d3ffd3f2d51bf501765ce1d25fb2,339,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x9e2ada45732ff2ce8685b32088285bac5b5490d11485d4067fde789cb5144b29,"[1, 2]",218000000
74999206,0xb8af4c1b8c442a3e687fff51fec872d4709e8a5e6da08a687d1bdd5fd3b7a192,417,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8abd2e16448e67a54cdef29c16d7b45d2153c47dda6c0dcb18a955160129b9c,"[1, 2]",16000000
74999206,0xb8af4c1b8c442a3e687fff51fec872d4709e8a5e6da08a687d1bdd5fd3b7a192,423,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8abd2e16448e67a54cdef29c16d7b45d2153c47dda6c0dcb18a955160129b9c,"[1, 2]",103000000
74999213,0xa8ac8bfe39ac759aa1ec0e0ea76feb1735e4212534d2976dd944f27fce21683e,1143,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x762a68aea762d8b0b3b4bf82a86b920cca68988c3841f25c4ec198870a1337f4,"[2, 1]",134379871
74999214,0xedc970d5618adfd1cf21d1ea3992fe0ad688b0a81a0db81dd5a161ac351cadfe,343,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x01347cc520df1a70fd7a5e6caf7fd522e6a5d5aad88720d6c054ae2c9b2885a5,"[1, 2]",150910000
74999216,0x7d8c9d31cc84884aad99fd9267dc3dcfb03641bfc53f29a0fc86b00c834f2b8b,549,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x3535fb2f4aef6619dde8b367cb5e5d209526bb496d5d9778428c58a0252435e3,"[1, 2]",108000000
74999216,0xebd4e8ba31fceb5862eb9936dae6dad35b5dd0bbfb8db8757d0fe120815bf4c4,604,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",46578945
74999216,0x1a8cc8f30a1499debd99b46b9806c649c85daf1d486dc541e7a562343c4895e5,608,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x687a560d75e106303717a92786946084419ecba08e442ec8e6af07e949e6a5af,"[1, 2]",20000000
74999217,0x6eb05ef96e1768a27fbe24b1b6661b2621d500a7356014f4b9011310587d79f9,266,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",10000000
74999217,0x833e06a44992b05386e889500d63b52d76b5b832363271943a2d41ee0189aae4,297,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2993e8c18922f93787756e02dc262c193b79f05c7b952a0c9656e948f9977c88,"[1, 2]",90000000
74999218,0x65ad472e962e6528debbf76c3c59ce619d8ef45273bd22493171c5315dd2b2de,353,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xff978244225c5ae27bd68ae7f03a40bea88581f5f119fcbce5eed17ee858908b,"[1, 2]",10000000
74999225,0x35fde2346bcabb29c1c412df89797224cc70c3ee1788eec9da57c3c881161efe,405,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",80000000
74999236,0xd6659c42e15fcad325f4fe8a99f37e22890fd9d97763e363ccb18104703c361f,502,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x34c989bada239153e86a009b3d25539db4c86fc4df3e01d320f0bee58a7aef45,"[1, 2]",8681880000
74999236,0xd6659c42e15fcad325f4fe8a99f37e22890fd9d97763e363ccb18104703c361f,512,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x34c989bada239153e86a009b3d25539db4c86fc4df3e01d320f0bee58a7aef45,"[1, 2]",818120000
74999243,0x6605982c0ec3230f3847b6aa3dde12e7b8b95ac873de90d6f44068c0eda7c2fd,420,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",45768731
74999246,0x0e3f3d9affac82aee57d6026f1492cd9729bc177c240f7d7c53ec83053bc0726,370,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",11000000
74999247,0xa6c4c5b2a1c862acebff0814e9e06aa6450cd46460ffa7c50963d731cc019331,373,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",9500000000
74999248,0x3a57fdc6a95afd96f3bef4a53ce8f610eb2688e52c45651992ba20e9678789ff,857,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[2, 1]",17569442
74999262,0xf611506b08a7a380639a86d38ece5581661d48bf977632ad4967d6307d605c25,253,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x762a68aea762d8b0b3b4bf82a86b920cca68988c3841f25c4ec198870a1337f4,"[2, 1]",120000000
74999264,0xc08a5e7f7366de992dc7761b442944abd40ce3af51e9784b78ddd821bf438c93,849,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",25000000
74999265,0xcf53649cf5d607059f7c8ee273d3c5678d753992051bc63cb99396502a0ecf08,206,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x41434a1fecb0eebffb4f3f9d881c1e10a953549c0f1027c49f2d45912107f27c,"[1, 2]",240000000
74999265,0xcf53649cf5d607059f7c8ee273d3c5678d753992051bc63cb99396502a0ecf08,213,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcf3b45d79048e30b439b361a34fb835a3d46e07ef8c2bae5a10d31dff847f57b,"[1, 2]",100000000
74999265,0xcf53649cf5d607059f7c8ee273d3c5678d753992051bc63cb99396502a0ecf08,220,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd65c4072e48a82a9cd49e8e6be332792fb13e8e076134d860d110427fc01d374,"[1, 2]",90000000
74999274,0xa7684fb2b820d468d3622b39d573532521290561cbd059e7f20cf8d60ebd0e6a,345,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x9e2ada45732ff2ce8685b32088285bac5b5490d11485d4067fde789cb5144b29,"[1, 2]",690000
74999275,0x944b0bd2a930d79510424949e425e2de491c28d4477d92a9750082f96eaf5222,198,0x8956effaba2dd607edf2f56b9ae12804a3aab3de,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0x0000000000000000000000000000000000000000000000000000000000000000,0x1c4b3c0a4b30069494e4e19e9fba7b8d6aaaf97d63b1ee2155f66044cd040835,"[1, 2]",1000000
74999278,0x188094dbd57391f6c524a598218585d1ca859bd492e0ade5dafff86cb080093e,214,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",12000000
74999280,0x8caa82300e528f72b02baaf9b39f331b927d22bc1aa7c0e80b93abc169de92db,383,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x97fa80196ac9adb239723493b394da33a3df73a30814bf6e3b9a8fe785341a5d,"[1, 2]",153792985
74999282,0x4c5ee5accecd6e7ded5496fc37fb47b9fc7a082c7d7b006ac16002238e27eae5,470,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,"[1, 2]",30000000
74999283,0x77e0021470a4b9b469941d70864ea92cf241747b18244cbbb4999488baa2c46b,366,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb55fa9808f19d45611602855d5f2284355a82df5de76b0392059370424d6bca9,"[1, 2]",2530000
74999283,0x77e0021470a4b9b469941d70864ea92cf241747b18244cbbb4999488baa2c46b,372,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb55fa9808f19d45611602855d5f2284355a82df5de76b0392059370424d6bca9,"[1, 2]",2520000
74999283,0xe3757366cf24016e7a2490ed8e2fe317348c6565cb55a916451bacdcb8e3b59d,382,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb55fa9808f19d45611602855d5f2284355a82df5de76b0392059370424d6bca9,"[1, 2]",1000000
74999295,0x2769914110a004a538cece90eaea3b65ca22f6eddabf4dce49262463546146d2,1068,0x843a6da3886cf889435cf0920659a00a68db8070,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x41eda073eeca4071d3a643a527bf8549851ff16c7e4b924a007671cb11920f98,"[1, 2]",168820000
74999295,0xd06a79725bbd3125b7f95727c46817024b716c77ed74f5a11d1df401b1a378e1,1106,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb55fa9808f19d45611602855d5f2284355a82df5de76b0392059370424d6bca9,"[1, 2]",5000000
74999312,0x57866a9e12e3179b85bffb0e4eae3c8cf3e4ac813ff17ed34c56b13ce7052f31,824,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb55fa9808f19d45611602855d5f2284355a82df5de76b0392059370424d6bca9,"[1, 2]",48470000
74999319,0xc07e4f71a7a8651f30b454ae93d62f98d66ca8733459a5df32663d7550495dfd,434,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x02007d909546b9bc291b9b26fb1145a27158bb2be7d75db6d53638de3d7ef03b,"[1, 2]",293150000
74999331,0xca05f2463b65bfc9c78c8a7b1770a338d3e8e1adbf39bd36314b98255b999e8a,37,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x58690e017be3967ea39e36e0247b0a35e70ff5a3acc2a41e521d003a696b3f26,"[1, 2]",299046
74999331,0xa22db52596e5d71131d0331871f89ebb2b322ec8177591b2021bcde223e5c3c8,556,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb80de907dbcdfc4efe8219c3f9544f02f4267556982a1013b641bf348aff21d4,"[1, 2]",10000000
74999331,0xa22db52596e5d71131d0331871f89ebb2b322ec8177591b2021bcde223e5c3c8,562,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb80de907dbcdfc4efe8219c3f9544f02f4267556982a1013b641bf348aff21d4,"[1, 2]",100000000
74999349,0xd3b4e62e3b984ae0131584a8a6ef1b6967cd227e2961c40985216a9ef3f5d80d,405,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",8360000
74999349,0xd3b4e62e3b984ae0131584a8a6ef1b6967cd227e2961c40985216a9ef3f5d80d,411,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",146300000
74999349,0xd3b4e62e3b984ae0131584a8a6ef1b6967cd227e2961c40985216a9ef3f5d80d,417,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",22050000
74999349,0xd3b4e62e3b984ae0131584a8a6ef1b6967cd227e2961c40985216a9ef3f5d80d,427,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",16000000
74999349,0xd3b4e62e3b984ae0131584a8a6ef1b6967cd227e2961c40985216a9ef3f5d80d,433,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",57290000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,465,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x37e2fc80b29f5bee1a03f463c1a85fb21b53d42080137747ee9d48ea51470fc7,"[1, 2]",44000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,468,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x820a5b5945715dc51da79aa0da7ce40a4075b19f0fe7990a7a37a180a81487ab,"[1, 2]",97000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,471,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe66c5cfaa66099e1fdc904263f4c28ff8328fa6d7b6e82ef7157bbc12af2ad66,"[1, 2]",134000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,475,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x939eeb2dea216749bd409bedde483c3f2bfb0e24d4f2d34461c0b21c6e91f010,"[1, 2]",49000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,482,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x909659c9436228e2be56d5582ba6188166f2f8bf3c596335512c8f2e380d01ec,"[1, 2]",232000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,489,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xaa331b9efeefe89afd785e2aeea524f8f206c41a1a01db58fe634e56f6bd9636,"[1, 2]",47000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,496,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x02f07f5c6da5eed25f78b68b95826fbc2bcf2ca4301e41bfd5df8557b0bc5f38,"[1, 2]",31000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,503,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1e0e6169afba173f863e7a6af2e94983a4c888178ba629012d676760cc6c1e10,"[1, 2]",44000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,510,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd389d0edc3b119ac3f011ec56e4600024f79725c67d95c8870e0e7a4e3c745af,"[1, 2]",93000000
74999353,0xb556bfb5609eff7f0d39013ce6c8136ee8c3c2b65708ebd0325259426c044e36,517,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x676ee3862d770d8167304b62f8ca646a30e7eb0f5180af7b2344143ed6aa4975,"[1, 2]",76000000
